Fight_ID,B_fighter,B_current_streak,B_avg_SIG_STR_landed,B_avg_opp_SIG_STR_landed,B_total_time_fought(seconds),B_Stance,B_Height_cms,B_Reach_cms,B_age,B_Record,B_Takedown_Diff
3502,Alistair Overeem,2,38.85714286,12.28571429,458.7142857,Orthodox,193.04,203.2,35,,
3501,Nate Diaz,-1,40.7,34.1,645.75,Southpaw,182.88,193.04,30,,
3500,Karolina Kowalkiewicz,0,,,,Orthodox,160.02,162.56,30,,
3499,Myles Jury,-1,23.71428571,15.14285714,613.8571429,Orthodox,177.8,185.42,27,,
3498,Nate Marquardt,-2,24.57894737,17.31578947,553.8947368,Orthodox,182.88,187.96,36,,
3497,Valentina Shevchenko,0,,,,Southpaw,165.1,167.64,27,,
3496,Tamdan McCrory,-1,17.16666667,14.33333333,529.5,Switch,193.04,198.12,29,,
3495,Danny Castillo,-3,31.84615385,23.84615385,731.3846154,Orthodox,175.26,180.34,36,,
3494,Jim Alers,-1,34.5,50,749.5,Orthodox,175.26,180.34,29,,
3493,Leon Edwards,2,24,19.33333333,602.6666667,Southpaw,182.88,187.96,24,,
3492,Vicente Luque,-1,28,27,900,Orthodox,180.34,190.5,24,,
3491,Luis Henrique,0,,,,Orthodox,187.96,187.96,22,,
3490,Conor McGregor,6,35.16666667,19.5,388.1666667,Southpaw,175.26,187.96,27,,
3489,Luke Rockhold,4,13,8.6,247.8,Southpaw,190.5,195.58,31,,
3488,Yoel Romero,6,39,23.5,641.6666667,Southpaw,182.88,185.42,38,,
3487,Gunnar Nelson,1,23.16666667,40.66666667,608.6666667,Switch,180.34,182.88,27,,
3486,Jeremy Stephens,1,33.61904762,30.38095238,733.952381,Orthodox,172.72,180.34,29,,
3485,Frankie Saenz,3,63.66666667,37,900,Orthodox,167.64,167.64,35,,
3484,Jocelyn Jones-Lybarger,0,,,,Orthodox,170.18,162.56,30,,
3483,Colby Covington,3,20,10.66666667,665.3333333,Orthodox,180.34,182.88,27,,
3482,Kevin Lee,4,46.6,33.2,755.2,Orthodox,175.26,195.58,23,,
3481,Magomed Mustafaev,1,18,29,504,Orthodox,172.72,180.34,27,,
3480,Yancy Medeiros,-1,16.33333333,14.83333333,227.6666667,Orthodox,177.8,190.5,28,,
3479,Marcio Alexandre Junior,-2,22,31,762.5,Southpaw,182.88,190.5,26,,
3478,Chad Mendes,-1,30.09090909,23.81818182,555,Orthodox,167.64,167.64,30,,
3477,Ryan Hall,0,,,,,177.8,180.34,30,,
3476,Tony Ferguson,6,33.8,23.4,520.8,Orthodox,180.34,193.04,31,,
3475,Evan Dunham,2,59.26666667,39.26666667,696.3333333,Southpaw,177.8,177.8,33,,
3474,Jason Knight,0,,,,Orthodox,177.8,180.34,23,,
3473,Marcin Wrzosek,0,,,,,175.26,,28,,
3472,Konstantin Erokhin,-1,17,35,900,Orthodox,180.34,185.42,32,,
3471,Mike Pierce,-1,30.76923077,26.53846154,704.2307692,Orthodox,172.72,177.8,35,,
3470,Geane Herrera,-1,7,26,900,Orthodox,165.1,167.64,25,,
3469,Abner Lloveras,0,,,,,180.34,180.34,33,,
3468,Paige VanZant,3,67,28.66666667,778.3333333,Orthodox,162.56,165.1,21,,
3467,Michael Chiesa,1,21.85714286,21.85714286,550,Southpaw,185.42,190.5,28,,
3466,Cody Pfister,1,13.5,29,654.5,Orthodox,177.8,185.42,25,,
3465,Thiago Santos,2,14.8,9.2,229,Orthodox,187.96,193.04,31,,
3464,John Howard,1,26.84615385,37.84615385,768.7692308,Orthodox,170.18,180.34,32,,
3463,Sergio Moraes,3,29.5,30.5,695.75,Orthodox,182.88,182.88,33,,
3462,Kevin Casey,1,23.33333333,19.33333333,466,Southpaw,180.34,195.58,34,,
3461,Johnny Eduardo,2,30,30,692.3333333,Orthodox,170.18,180.34,37,,
3460,Andreas Stahl,-1,41,44,900,Orthodox,180.34,185.42,27,,
3459,Nathan Coy,0,,,,Southpaw,177.8,175.26,37,,
3458,Phillipe Nover,1,13.5,22.25,690.75,Orthodox,175.26,182.88,31,,
3457,Emily Peters Kagan,-1,41,107,900,,160.02,167.64,34,,
3456,Jorge Masvidal,1,49.5,33.75,782.625,Orthodox,180.34,187.96,31,,
3455,Dominic Waters,-1,13,54,900,Orthodox,185.42,200.66,26,,
3454,Alberto Mina,1,34,31,257,Orthodox,182.88,195.58,33,,
3453,Sam Sicilia,2,24.22222222,28.44444444,538.7777778,Orthodox,172.72,170.18,29,,
3452,Jake Collier,1,41,30.5,599.5,Orthodox,190.5,198.12,27,,
3451,Mike de la Torre,-1,20,21,298.5,Orthodox,180.34,180.34,29,,
3450,Leo Kuntz,-1,7,32,458,Orthodox,177.8,187.96,32,,
3449,Cortney Casey,-1,57,90,900,Orthodox,170.18,170.18,28,,
3448,Fredy Serrano,1,20,15,694,Orthodox,160.02,165.1,36,,
3447,Marco Beltran,1,31,25,900,Orthodox,172.72,175.26,29,,
3446,Dong Hyun Ma,0,,,,Orthodox,180.34,177.8,27,,
3445,Kelvin Gastelum,1,39.71428571,26.71428571,661.7142857,Southpaw,175.26,180.34,24,,
3444,Diego Sanchez,1,35.85714286,39.52380952,794.1428571,Southpaw,177.8,182.88,33,,
3443,Henry Cejudo,3,61.33333333,31.66666667,900,Orthodox,162.56,162.56,28,,
3442,Enrique Marin,0,,,,,177.8,187.96,29,,
3441,Enrique Barzola,0,,,,,170.18,177.8,26,,
3440,Leandro Silva,1,26.6,23.2,684,Orthodox,175.26,182.88,30,,
3439,Taylor Lapilus,2,55.5,26.5,643,Southpaw,167.64,185.42,23,,
3438,Bartosz Fabinski,1,41,13,900,Orthodox,182.88,190.5,29,,
3437,Scott Jorgensen,-2,34.72727273,41.72727273,643.7272727,Orthodox,165.1,167.64,33,,
3436,Andre Fili,-1,35.5,25,566.5,Orthodox,180.34,187.96,25,,
3435,Alvaro Herrera,0,,,,,182.88,187.96,25,,
3434,Polo Reyes,0,,,,,180.34,180.34,31,,
3433,Michel Prazeres,-1,29.25,43,900,Orthodox,167.64,170.18,34,,
3432,Holly Holm,2,54.5,33,900,Southpaw,172.72,175.26,34,,
3431,Valerie Letourneau,3,70.33333333,56,900,Orthodox,170.18,172.72,32,,
3430,Antonio Silva,1,19.75,31.25,406.125,Orthodox,193.04,203.2,36,,
3429,Robert Whittaker,3,46.85714286,41.57142857,581.5714286,Orthodox,182.88,185.42,24,,
3428,Jared Rosholt,2,28.33333333,14.5,765.5,Orthodox,187.96,190.5,29,,
3427,Akbarh Arreola,-1,25.33333333,35.33333333,637.3333333,Southpaw,177.8,180.34,32,,
3426,Peter Sobotta,2,24,39.6,755.4,Southpaw,182.88,190.5,28,,
3425,Gian Villante,-1,49.66666667,78.66666667,666.6666667,Orthodox,190.5,193.04,30,,
3424,Danny Martinez,-3,46.33333333,55,900,Orthodox,167.64,170.18,30,,
3423,Steve Montgomery,-1,9,10,163,Southpaw,193.04,190.5,24,,
3422,Steve Kennedy,-1,3,6,177,Orthodox,180.34,180.34,32,,
3421,Anton Zafir,0,,,,Orthodox,180.34,182.88,28,,
3420,Ryan Benoit,1,23,33.5,482.5,Orthodox,165.1,172.72,26,,
3419,Dan Henderson,1,28.6,36.26666667,746.0666667,Orthodox,180.34,187.96,45,,
3418,Patrick Cummins,1,39.66666667,16,544.3333333,Orthodox,187.96,193.04,34,,
3417,Anthony Birchak,1,10,0.5,80.5,Orthodox,172.72,175.26,29,,
3416,Piotr Hallmann,-2,49,36.4,717,Orthodox,175.26,180.34,28,,
3415,Rashid Magomedov,3,66.66666667,37,899,Orthodox,175.26,177.8,30,,
3414,Corey Anderson,1,66,30,679.75,Orthodox,190.5,200.66,26,,
3413,Abel Trujillo,-1,32.33333333,23.33333333,573.1666667,Orthodox,172.72,177.8,32,,
3412,Johnny Case,3,37.33333333,20.66666667,689.3333333,Orthodox,177.8,182.88,26,,
3411,Thiago Tavares,-1,20.3125,23.25,603.875,Orthodox,170.18,172.72,30,,
3410,Chas Skelly,3,19,21.25,638.5,Orthodox,180.34,182.88,30,,
3409,Gasan Umalatov,-1,32,56,900,Orthodox,180.34,180.34,33,,
3408,Jimmie Rivera,1,15,9,89,Orthodox,162.56,172.72,26,,
3407,Matheus Nicolau,0,,,,,167.64,167.64,22,,
3406,Louis Smolka,2,56,54.75,829.5,Orthodox,175.26,172.72,24,,
3405,Reza Madadi,1,37.33333333,42.66666667,660.3333333,Orthodox,180.34,182.88,37,,
3404,Darren Till,1,25,22,397,Southpaw,182.88,187.96,22,,
3403,Jon Delos Reyes,1,15,19.66666667,284.6666667,Orthodox,167.64,170.18,28,,
3402,Mickael Lebout,1,45,43,900,Orthodox,180.34,185.42,28,,
3401,Ericka Almeida,-1,13,41,900,,167.64,172.72,26,,
3400,Krzysztof Jotko,1,35.33333333,14.66666667,799.6666667,Southpaw,185.42,195.58,26,,
3399,Tom Breese,1,26,21,298,Southpaw,190.5,185.42,24,,
3398,Rob Whiteford,2,20.33333333,13.33333333,507,Southpaw,175.26,175.26,32,,
3397,Garreth McLellan,-1,13,41,900,Southpaw,185.42,182.88,33,,
3396,Alexander Gustafsson,-1,34,28.27272727,502.1818182,Orthodox,195.58,200.66,28,,
3395,Rashad Evans,2,28.38888889,29.55555556,803.0555556,Orthodox,182.88,190.5,36,,
3394,Ruslan Magomedov,2,55,23,900,Orthodox,190.5,198.12,28,,
3393,Ali Bagautinov,-1,41.5,58.75,1027,Orthodox,162.56,165.1,30,,
3392,Julianna Pena,2,35,2,269,,167.64,175.26,26,,
3391,Dan Hooker,1,44,55,555.6666667,Switch,182.88,190.5,25,,
3390,Albert Tumenov,3,32.25,29.25,524.75,Orthodox,180.34,185.42,23,,
3389,Islam Makhachev,1,32,7,458,Orthodox,177.8,177.8,23,,
3388,Angela Hill,-1,67,36.5,900,Orthodox,160.02,162.56,30,,
3387,Sage Northcutt,0,,,,Orthodox,182.88,180.34,19,,
3386,Sergio Pettis,-1,60.2,40.2,794.6,Orthodox,167.64,175.26,22,,
3385,Viktor Pesta,1,30.5,32,900,Orthodox,190.5,195.58,25,,
3384,Roy Nelson,-2,18.92857143,44.07142857,528.7857143,Orthodox,182.88,182.88,39,,
3383,Uriah Hall,1,32.57142857,25.85714286,609.8571429,Orthodox,182.88,200.66,31,,
3382,Chico Camus,-1,34.14285714,29.85714286,872.8571429,Orthodox,167.64,167.64,30,,
3381,George Roop,-1,35.33333333,21.75,602.0833333,Orthodox,185.42,182.88,33,,
3380,Diego Brandao,1,20.375,29.75,504.625,Orthodox,170.18,172.72,28,,
3379,Teruto Ishihara,0,,,,Southpaw,170.18,175.26,24,,
3378,Li Jingliang,1,39,37.66666667,628.3333333,Orthodox,182.88,180.34,27,,
3377,Yusuke Kasuya,0,,,,Southpaw,170.18,170.18,25,,
3376,Kajan Johnson,1,24.5,27,810.5,Orthodox,180.34,190.5,31,,
3375,Roger Zapata,0,,,,Southpaw,180.34,187.96,29,,
3374,John Dodson,3,37.57142857,38.85714286,691.7142857,Orthodox,160.02,167.64,30,,
3373,Frank Mir,2,12.56,22.04,330.36,Southpaw,190.5,200.66,36,,
3372,Jimi Manuwa,1,35,27.6,551.8,Orthodox,185.42,200.66,35,,
3371,Corey Anderson,-1,60,33.33333333,606.3333333,Orthodox,190.5,200.66,25,,
3370,Alex Chambers,1,28,48.5,544,,160.02,160.02,36,,
3369,Paul Felder,-1,43.66666667,38,743,Orthodox,180.34,177.8,31,,
3368,John Lineker,2,57.5,43,635.75,Orthodox,160.02,170.18,25,,
3367,Raquel Pennington,-1,51.75,40.75,749.75,Orthodox,170.18,170.18,26,,
3366,Tiago Trator,-1,34.5,23,539.5,Orthodox,175.26,177.8,28,,
3365,Ron Stallings,1,30,25,558.5,Southpaw,187.96,190.5,32,,
3364,Nazareno Malegarie,0,,,,,172.72,177.8,29,,
3363,Charles Oliveira,4,25.38461538,22.61538462,463.1538462,Orthodox,177.8,187.96,25,,
3362,Erick Silva,2,12.8,22.4,291.3,Orthodox,182.88,187.96,31,,
3361,Joshua Burkman,-5,28.16666667,32.25,692,Orthodox,177.8,182.88,35,,
3360,Francisco Trinaldo,3,31.4,24.6,678.9,Southpaw,175.26,177.8,36,,
3359,Tony Sims,1,10,9,163,Southpaw,180.34,177.8,29,,
3358,Valerie Letourneau,2,71,56.5,900,Orthodox,170.18,172.72,32,,
3357,Frankie Perez,-1,16,59,714,Orthodox,180.34,185.42,26,,
3356,Felipe Arantes,-1,35.71428571,33,801.7142857,Orthodox,172.72,185.42,27,,
3355,Nikita Krylov,2,22.4,11.2,237.8,Orthodox,190.5,195.58,23,,
3354,Chris Beal,-1,34.33333333,37,737,Orthodox,170.18,175.26,30,,
3353,Elias Silverio,-1,62.75,44.25,889.5,Orthodox,180.34,185.42,28,,
3352,Daniel Jolly,0,,,,Orthodox,185.42,190.5,30,,
3351,Ovince Saint Preux,2,17,13.42857143,443.8571429,Southpaw,190.5,203.2,32,,
3350,Beneil Dariush,4,21.66666667,20.33333333,523.5,Southpaw,177.8,182.88,26,,
3349,Sam Alvey,3,25,26,324.75,Southpaw,187.96,190.5,29,,
3348,Tim Johnson,1,22,9,297,Southpaw,190.5,195.58,30,,
3347,Amanda Nunes,1,15.25,11.25,290.25,Orthodox,172.72,175.26,27,,
3346,Geane Herrera,0,,,,Orthodox,165.1,167.64,25,,
3345,Oluwale Bamgbose,0,,,,Switch,180.34,198.12,28,,
3344,Tom Watson,-1,53,58.83333333,847,Orthodox,185.42,185.42,33,,
3343,Willie Gates,1,20.5,30,471,Orthodox,172.72,177.8,28,,
3342,Sirwan Kakai,1,52,59,900,Orthodox,165.1,167.64,25,,
3341,Jonathan Wilson,0,,,,Southpaw,187.96,190.5,28,,
3340,Roman Salazar,-2,9.5,12,291.5,Orthodox,170.18,170.18,27,,
3339,Scott Holtzman,0,,,,Orthodox,175.26,175.26,31,,
3338,Bethe Correia,3,74.66666667,38.66666667,738.6666667,Orthodox,165.1,162.56,32,,
3337,Rogerio Nogueira,-1,23.85714286,20.57142857,565,Southpaw,187.96,190.5,39,,
3336,Fernando Bruno,0,,,,,167.64,177.8,33,,
3335,Dileno Lopes,0,,,,,165.1,165.1,30,,
3334,Minotauro Nogueira,-2,20.5,26.7,469.8,Orthodox,190.5,195.58,39,,
3333,Soa Palelei,1,17,27.16666667,542.6666667,Orthodox,193.04,205.74,38,,
3332,Jessica Aguilar,0,,,,Orthodox,160.02,160.02,33,,
3331,Neil Magny,7,45.6,18.1,697.1,Orthodox,190.5,203.2,27,,
3330,Patrick Cummins,-1,37.8,14.6,524.2,Orthodox,187.96,193.04,34,,
3329,Nordine Taleb,3,50,21.33333333,900,Orthodox,185.42,187.96,34,,
3328,Leandro Issa,2,28.66666667,28,660.3333333,Orthodox,170.18,175.26,31,,
3327,Clint Hester,-1,46.6,33.6,739.2,Orthodox,187.96,195.58,28,,
3326,Guido Cannetti,-1,35,32,404,Southpaw,167.64,172.72,35,,
3325,Renan Barao,1,52.88888889,46.11111111,824.6666667,Orthodox,167.64,177.8,28,,
3324,Jessica Eye,1,64,56,730,Orthodox,167.64,167.64,28,,
3323,Paul Felder,2,42,25,664.5,Orthodox,180.34,177.8,31,,
3322,Takanori Gomi,-1,39.66666667,42.22222222,544.7777778,Southpaw,170.18,177.8,36,,
3321,Tom Lawlor,1,21.22222222,16.55555556,514.1111111,Southpaw,182.88,187.96,32,,
3320,Danny Castillo,-2,31.58333333,22.08333333,717.3333333,Orthodox,175.26,180.34,35,,
3319,Ben Saunders,2,21.66666667,16.44444444,464.7777778,Orthodox,187.96,195.58,32,,
3318,Bryan Caraway,-1,26.66666667,41.16666667,718.8333333,Orthodox,172.72,172.72,30,,
3317,James Krause,-2,57,51.2,643.4,Orthodox,187.96,185.42,29,,
3316,Andrew Holbrook,0,,,,Southpaw,180.34,177.8,29,,
3315,Elizabeth Phillips,-2,46,57.5,900,Orthodox,167.64,165.1,28,,
3314,Dominique Steele,0,,,,Orthodox,177.8,187.96,27,,
3313,Thales Leites,5,21.30769231,28.15384615,640.3846154,Orthodox,185.42,198.12,33,,
3312,Evan Dunham,1,61.64285714,40.92857143,681.7857143,Southpaw,177.8,177.8,33,,
3311,Ivan Jorge,1,52.33333333,44,900,Orthodox,175.26,185.42,34,,
3310,Cortney Casey,0,,,,Orthodox,170.18,170.18,28,,
3309,Pawel Pawlak,1,25.5,32,900,Orthodox,182.88,185.42,26,,
3308,Leonardo Mafra,1,46,45.33333333,657.6666667,Orthodox,177.8,177.8,26,,
3307,Vaughan Lee,-1,33,18,508.2857143,Orthodox,167.64,167.64,32,,
3306,Hans Stringer,-1,38.5,32,723,Orthodox,190.5,185.42,28,,
3305,Teemu Packalen,0,,,,Orthodox,185.42,182.88,28,,
3304,Paul Redmond,-1,2,34,900,Orthodox,177.8,177.8,28,,
3303,Jimmie Rivera,0,,,,Orthodox,162.56,172.72,26,,
3302,Chris de la Rocha,0,,,,Orthodox,190.5,203.2,36,,
3301,Todd Duffee,2,20.75,5.75,229.75,Orthodox,190.5,200.66,29,,
3300,Tony Ferguson,5,28.33333333,22.33333333,478.6666667,Orthodox,180.34,193.04,31,,
3299,Marion Reneau,2,45.5,17,507,Orthodox,167.64,172.72,38,,
3298,Manvel Gamburyan,1,18.91666667,31.08333333,618.3333333,Orthodox,165.1,170.18,34,,
3297,James Moontasri,1,33.5,17,654.5,Switch,177.8,180.34,27,,
3296,Matt Dwyer,1,6.5,6,128.5,Orthodox,193.04,193.04,25,,
3295,Yaotzin Meza,1,15.6,18.8,656.8,Orthodox,175.26,187.96,34,,
3294,Sarah Moras,1,15,12,900,,170.18,170.18,27,,
3293,Masanori Kanehara,1,32,24,900,Orthodox,170.18,170.18,32,,
3292,Sean Strickland,-1,37.33333333,32.66666667,691,Orthodox,185.42,193.04,24,,
3291,Ildemar Alcantara,1,28,36,826.5,Orthodox,187.96,198.12,32,,
3290,Lyman Good,0,,,,Orthodox,182.88,187.96,30,,
3289,Stephen Thompson,4,46.5,31.5,593.8333333,Orthodox,182.88,190.5,32,,
3288,Hayder Hassan,0,,,,,177.8,177.8,32,,
3287,Vicente Luque,0,,,,Orthodox,180.34,190.5,23,,
3286,Cezar Ferreira,-1,16,15.16666667,500,Southpaw,185.42,198.12,30,,
3285,Michelle Waterson,0,,,,Orthodox,160.02,157.48,29,,
3284,Mike de la Torre,1,26.33333333,26.66666667,392.6666667,Orthodox,180.34,180.34,28,,
3283,Caio Magalhaes,4,20,20,468.8,Orthodox,185.42,185.42,27,,
3282,Jerrod Sanders,-2,1.5,7.5,169.5,Orthodox,172.72,182.88,35,,
3281,Trevor Smith,-1,38.2,28.6,555.2,Orthodox,190.5,190.5,34,,
3280,Dominic Waters,0,,,,Orthodox,185.42,200.66,26,,
3279,Willie Gates,-1,22,56,846,Orthodox,172.72,177.8,28,,
3278,Conor McGregor,5,33,17.2,346.4,Southpaw,175.26,187.96,26,,
3277,Rory MacDonald,3,47.27272727,29,720.1818182,Orthodox,182.88,193.04,25,,
3276,Jeremy Stephens,-2,33.4,30.15,739.05,Orthodox,172.72,180.34,29,,
3275,Brandon Thatch,-1,24.33333333,21.33333333,450.3333333,Switch,187.96,187.96,29,,
3274,Thomas Almeida,2,75.5,43.5,579,Southpaw,170.18,177.8,23,,
3273,Tim Means,4,46.55555556,31.11111111,713.7777778,Orthodox,187.96,190.5,31,,
3272,Alex Garcia,-1,25,32.66666667,614.3333333,Orthodox,175.26,182.88,27,,
3271,John Howard,-3,25.08333333,37.25,757.8333333,Orthodox,170.18,180.34,32,,
3270,Henry Briones,1,32,35,404,,172.72,175.26,34,,
3269,Louis Smolka,1,67,66,806,Orthodox,175.26,172.72,23,,
3268,Cody Pfister,-1,12,32,409,Orthodox,177.8,185.42,24,,
3267,Yoel Romero,5,38.4,22,630.4,Southpaw,182.88,185.42,38,,
3266,Lorenz Larkin,1,30.33333333,26.33333333,660.6666667,Orthodox,180.34,182.88,28,,
3265,Eddie Gordon,-2,22.33333333,20,486.3333333,Orthodox,182.88,193.04,31,,
3264,Steve Bosse,0,,,,Orthodox,180.34,182.88,33,,
3263,Levan Makashvili,1,27,32,900,Orthodox,172.72,172.72,26,,
3262,Joe Merritt,0,,,,Orthodox,182.88,185.42,31,,
3261,Lewis Gonzalez,0,,,,Orthodox,177.8,185.42,27,,
3260,Tony Sims,0,,,,Southpaw,180.34,177.8,29,,
3259,Sirwan Kakai,0,,,,Orthodox,165.1,167.64,25,,
3258,Jessica Penne,1,39,55,900,,165.1,170.18,32,,
3257,Tatsuya Kawajiri,-1,25.5,33,625,Orthodox,170.18,175.26,37,,
3256,Steve Kennedy,0,,,,Orthodox,180.34,180.34,32,,
3255,Lukasz Sajewski,0,,,,Orthodox,172.72,180.34,24,,
3254,Masio Fullen,1,41,37,900,Orthodox,177.8,177.8,28,,
3253,Alan Patrick,2,28,34,567,Southpaw,180.34,187.96,31,,
3252,Arnold Allen,0,,,,Southpaw,172.72,177.8,21,,
3251,Noad Lahat,1,18.5,20,529.5,Orthodox,175.26,175.26,31,,
3250,Antonio Dos Santos,-1,37,24,361,Orthodox,177.8,182.88,26,,
3249,Magomed Mustafaev,0,,,,Orthodox,172.72,180.34,26,,
3248,Ulka Sasaki,-1,6.5,13,309.5,Southpaw,177.8,180.34,25,,
3247,Fabricio Werdum,5,42.88888889,20.22222222,587.8888889,Orthodox,193.04,195.58,37,,
3246,Eddie Alvarez,-1,48,88,900,Orthodox,175.26,175.26,31,,
3245,Nate Marquardt,-1,24.94444444,15,551.3333333,Orthodox,182.88,187.96,36,,
3244,Charles Rosa,1,29.5,51,891.5,Switch,175.26,175.26,28,,
3243,Angela Hill,1,107,41,900,Orthodox,160.02,162.56,30,,
3242,Chico Camus,1,31.83333333,24.5,868.3333333,Orthodox,167.64,167.64,30,,
3241,Drew Dober,-1,34.25,46,594.25,Southpaw,172.72,177.8,26,,
3240,Patrick Williams,-1,14,19,411,Orthodox,172.72,185.42,33,,
3239,Johnny Case,2,36,14,584,Orthodox,177.8,182.88,25,,
3238,Cathal Pendred,3,38.33333333,42.66666667,771,Orthodox,185.42,190.5,27,,
3237,Clay Collard,1,65,91,863.5,Orthodox,180.34,185.42,22,,
3236,Dan Henderson,-2,29.78571429,38.64285714,797.3571429,Orthodox,180.34,187.96,44,,
3235,Matt Mitrione,3,23.16666667,15.83333333,360.25,Switch,190.5,200.66,36,,
3234,Yancy Medeiros,2,18.4,12.4,241.6,Orthodox,177.8,190.5,27,,
3233,Brian Ortega,-1,3,6,99,Switch,172.72,175.26,24,,
3232,Anthony Birchak,-1,4,0,64,Orthodox,172.72,175.26,29,,
3231,Alex Caceres,-2,43.45454545,24.45454545,729.5454545,Southpaw,177.8,185.42,26,,
3230,Derrick Lewis,1,20.5,6.25,253,Orthodox,190.5,200.66,30,,
3229,Omari Akhmedov,1,28,22.33333333,462.3333333,Orthodox,182.88,185.42,27,,
3228,Christos Giagos,1,11,3.5,244.5,Orthodox,177.8,180.34,25,,
3227,Justin Edwards,-2,24,31.5,621.3333333,Orthodox,177.8,177.8,32,,
3226,Jake Collier,-1,15,14,299,Orthodox,190.5,198.12,26,,
3225,Leonardo Morales,-1,33,34,900,Southpaw,172.72,172.72,22,,
3224,Thiago Alves,2,37.57894737,30.94736842,630.6315789,Orthodox,175.26,177.8,31,,
3223,Charles Oliveira,3,22.16666667,21.41666667,445.9166667,Orthodox,177.8,187.96,25,,
3222,Alex Oliveira,-1,29,17,854,Orthodox,180.34,193.04,27,,
3221,Ryan Jimmo,-1,28.66666667,23,514.1666667,Orthodox,185.42,185.42,33,,
3220,Norman Parke,-1,50.83333333,39.66666667,836.8333333,,180.34,177.8,28,,
3219,Darren Till,0,,,,Southpaw,182.88,187.96,22,,
3218,Damon Jackson,-1,20,29,414,Switch,180.34,180.34,26,,
3217,Wilson Reis,2,22.75,24.25,727,Southpaw,162.56,165.1,30,,
3216,Nicolas Dalby,0,,,,Orthodox,180.34,187.96,30,,
3215,Mirsad Bektic,2,30.5,10.5,900,Orthodox,172.72,177.8,24,,
3214,Ericka Almeida,0,,,,,167.64,172.72,26,,
3213,Tom Breese,0,,,,Southpaw,190.5,185.42,23,,
3212,Daniel Cormier,-1,51.8,29.4,842.4,Orthodox,180.34,182.88,36,,
3211,Vitor Belfort,3,10.63157895,13.78947368,322.5789474,Southpaw,182.88,187.96,38,,
3210,John Makdessi,1,51.22222222,35.88888889,642.1111111,Orthodox,172.72,172.72,30,,
3209,Andrei Arlovski,5,19.75,15.5,420.0625,Orthodox,190.5,195.58,36,,
3208,John Moraga,2,29,31.28571429,716.1428571,Orthodox,167.64,167.64,31,,
3207,Zach Makovsky,1,26.5,26,900,Southpaw,162.56,162.56,32,,
3206,Joshua Burkman,-4,28.90909091,32.45454545,688.2727273,Orthodox,177.8,182.88,35,,
3205,Rafael Natal,2,39.66666667,28.25,808.75,Orthodox,182.88,193.04,32,,
3204,Colby Covington,2,17,8,548,Orthodox,180.34,182.88,27,,
3203,Leo Kuntz,0,,,,Orthodox,177.8,187.96,31,,
3202,Joshua Sampo,-2,16.66666667,20.66666667,552.3333333,Orthodox,162.56,162.56,30,,
3201,Urijah Faber,2,39.54545455,31.27272727,758.5454545,Orthodox,167.64,170.18,36,,
3200,Costas Philippou,1,26.11111111,27.66666667,644.4444444,Orthodox,180.34,185.42,35,,
3199,Luke Barnatt,-2,55,48.4,679.2,Orthodox,198.12,195.58,27,,
3198,Neil Magny,6,45.88888889,18.44444444,731.8888889,Orthodox,190.5,203.2,27,,
3197,Yui Chul Nam,1,77,31,900,Orthodox,175.26,175.26,33,,
3196,Levan Makashvili,0,,,,Orthodox,172.72,172.72,26,,
3195,Jon Tuck,-1,44.75,61,866.75,Orthodox,180.34,185.42,30,,
3194,Kajan Johnson,-1,29,34,721,Orthodox,180.34,190.5,31,,
3193,Dhiego Lima,-1,27.33333333,22.66666667,369.3333333,Orthodox,187.96,187.96,26,,
3192,Royston Wee,2,13,26,900,Orthodox,170.18,170.18,28,,
3191,Jon Delos Reyes,-2,11,16,180.5,Orthodox,167.64,170.18,27,,
3190,Yao Zhikui,-1,27,18,900,Orthodox,165.1,162.56,24,,
3189,Mark Hunt,-1,32.66666667,29.88888889,609.3333333,Orthodox,177.8,182.88,41,,
3188,Robert Whittaker,2,53,48.16666667,671.1666667,Orthodox,182.88,185.42,24,,
3187,Sean O'Connell,1,63.33333333,71,632.6666667,Orthodox,185.42,187.96,31,,
3186,James Vick,3,39,38.66666667,619.3333333,Orthodox,190.5,193.04,28,,
3185,Dan Hooker,-1,55.5,66.5,557,Switch,182.88,190.5,25,,
3184,Jonavin Webb,0,,,,Orthodox,177.8,180.34,26,,
3183,Sam Alvey,2,30.66666667,34,416.6666667,Southpaw,187.96,190.5,29,,
3182,Lisa Ellis,-1,4,8,485,,162.56,157.48,32,,
3181,Bradley Scott,-1,36.66666667,42,685.6666667,,185.42,193.04,25,,
3180,Kailin Curran,-1,28,61,774,Orthodox,162.56,165.1,24,,
3179,Brendan O'Reilly,-1,15,19,900,Orthodox,170.18,175.26,27,,
3178,Ben Nguyen,0,,,,Switch,165.1,165.1,26,,
3177,Kyoji Horiguchi,4,42.5,17.75,639.75,Orthodox,165.1,167.64,24,,
3176,Fabio Maldonado,1,69.33333333,47.22222222,703.2222222,Orthodox,185.42,190.5,35,,
3175,CB Dollaway,-1,20.2,16.2,457.4666667,Orthodox,187.96,193.04,31,,
3174,Shane Campbell,0,,,,Orthodox,182.88,180.34,28,,
3173,Thomas Almeida,1,120,67,900,Southpaw,170.18,177.8,23,,
3172,Joe Riggs,-2,12.11111111,8,292.3333333,Southpaw,182.88,177.8,32,,
3171,Sarah Kaufman,1,144.5,72,900,Orthodox,165.1,170.18,29,,
3170,Bryan Barberena,1,63,24,804,Southpaw,182.88,182.88,25,,
